array_type,time,element_size,checksum
MSarray_2, 0.037576, 1008, 549770476255
MSarray_3, 0.050527, 1008, 549770476255
MSarray_4, 0.064947, 1008, 549770476255
geo, 0.141173, 1024, 549770476255
mono, 0.139356, 1024, 549770476255
sliced, 0.139272, 1024, 549770476255
SQ, 0.141883, 1024, 549770476255
HAT, 0.092805, 1024, 549770476255
MSarray_2, 0.038691, 1024, 549770476255
MSarray_3, 0.049250, 1024, 549770476255
MSarray_4, 0.065268, 1024, 549770476255
geo, 0.144819, 1040, 549770476255
mono, 0.127726, 1040, 549770476255
sliced, 0.140905, 1040, 549770476255
SQ, 0.146944, 1040, 549770476255
HAT, 0.092158, 1040, 549770476255
MSarray_2, 0.038325, 1040, 549770476255
MSarray_3, 0.051138, 1040, 549770476255
MSarray_4, 0.067533, 1040, 549770476255
geo, 0.144944, 1056, 549770476255
mono, 0.148932, 1056, 549770476255
sliced, 0.142672, 1056, 549770476255
SQ, 0.144113, 1056, 549770476255
HAT, 0.092448, 1056, 549770476255
MSarray_2, 0.037310, 1056, 549770476255
MSarray_3, 0.052342, 1056, 549770476255
MSarray_4, 0.067367, 1056, 549770476255
geo, 0.147176, 1072, 549770476255
mono, 0.148451, 1072, 549770476255
sliced, 0.144002, 1072, 549770476255
SQ, 0.145380, 1072, 549770476255
HAT, 0.096959, 1072, 549770476255
MSarray_2, 0.039102, 1072, 549770476255
MSarray_3, 0.057080, 1072, 549770476255
MSarray_4, 0.102965, 1072, 549770476255
geo, 0.190313, 1088, 549770476255
mono, 0.189084, 1088, 549770476255
sliced, 0.189344, 1088, 549770476255
SQ, 0.190682, 1088, 549770476255
HAT, 0.133659, 1088, 549770476255
MSarray_2, 0.064311, 1088, 549770476255
MSarray_3, 0.082288, 1088, 549770476255
MSarray_4, 0.102240, 1088, 549770476255
geo, 0.190766, 1104, 549770476255
mono, 0.177755, 1104, 549770476255
sliced, 0.179979, 1104, 549770476255
SQ, 0.187481, 1104, 549770476255
HAT, 0.131743, 1104, 549770476255
MSarray_2, 0.060835, 1104, 549770476255
MSarray_3, 0.085402, 1104, 549770476255
MSarray_4, 0.103241, 1104, 549770476255
geo, 0.196791, 1120, 549770476255
mono, 0.196480, 1120, 549770476255
sliced, 0.191367, 1120, 549770476255
SQ, 0.194434, 1120, 549770476255
HAT, 0.137009, 1120, 549770476255
MSarray_2, 0.064258, 1120, 549770476255
MSarray_3, 0.087735, 1120, 549770476255
MSarray_4, 0.106600, 1120, 549770476255
geo, 0.197986, 1136, 549770476255
mono, 0.194943, 1136, 549770476255
sliced, 0.193872, 1136, 549770476255
SQ, 0.197716, 1136, 549770476255
HAT, 0.142331, 1136, 549770476255
MSarray_2, 0.065777, 1136, 549770476255
MSarray_3, 0.088812, 1136, 549770476255
MSarray_4, 0.108737, 1136, 549770476255
geo, 0.198521, 1152, 549770476255
mono, 0.204288, 1152, 549770476255
sliced, 0.196557, 1152, 549770476255
SQ, 0.200635, 1152, 549770476255
HAT, 0.145996, 1152, 549770476255
MSarray_2, 0.067060, 1152, 549770476255
MSarray_3, 0.090181, 1152, 549770476255
MSarray_4, 0.109565, 1152, 549770476255
geo, 0.203797, 1168, 549770476255
mono, 0.207001, 1168, 549770476255
sliced, 0.200288, 1168, 549770476255
SQ, 0.203490, 1168, 549770476255
HAT, 0.145436, 1168, 549770476255
MSarray_2, 0.066229, 1168, 549770476255
MSarray_3, 0.088541, 1168, 549770476255
MSarray_4, 0.114633, 1168, 549770476255
geo, 0.204129, 1184, 549770476255
mono, 0.204742, 1184, 549770476255
sliced, 0.200811, 1184, 549770476255
SQ, 0.204118, 1184, 549770476255
HAT, 0.149905, 1184, 549770476255
MSarray_2, 0.068441, 1184, 549770476255
MSarray_3, 0.089144, 1184, 549770476255
MSarray_4, 0.112043, 1184, 549770476255
geo, 0.209045, 1200, 549770476255
mono, 0.208964, 1200, 549770476255
sliced, 0.197586, 1200, 549770476255
SQ, 0.204290, 1200, 549770476255
HAT, 0.150796, 1200, 549770476255
MSarray_2, 0.066712, 1200, 549770476255
MSarray_3, 0.093379, 1200, 549770476255
MSarray_4, 0.114519, 1200, 549770476255
geo, 0.211358, 1216, 549770476255
mono, 0.207214, 1216, 549770476255
sliced, 0.205790, 1216, 549770476255
SQ, 0.210787, 1216, 549770476255
HAT, 0.155097, 1216, 549770476255
MSarray_2, 0.067771, 1216, 549770476255
MSarray_3, 0.094794, 1216, 549770476255
MSarray_4, 0.113792, 1216, 549770476255
geo, 0.202316, 1232, 549770476255
mono, 0.214653, 1232, 549770476255
sliced, 0.210655, 1232, 549770476255
SQ, 0.211899, 1232, 549770476255
HAT, 0.155474, 1232, 549770476255
MSarray_2, 0.069406, 1232, 549770476255
MSarray_3, 0.095188, 1232, 549770476255
MSarray_4, 0.115368, 1232, 549770476255
geo, 0.217692, 1248, 549770476255
mono, 0.214481, 1248, 549770476255
sliced, 0.215882, 1248, 549770476255
SQ, 0.216553, 1248, 549770476255
HAT, 0.165221, 1248, 549770476255
MSarray_2, 0.069181, 1248, 549770476255
MSarray_3, 0.096875, 1248, 549770476255
MSarray_4, 0.115158, 1248, 549770476255
geo, 0.218214, 1264, 549770476255
mono, 0.217785, 1264, 549770476255
sliced, 0.217472, 1264, 549770476255
SQ, 0.206679, 1264, 549770476255
HAT, 0.162339, 1264, 549770476255
MSarray_2, 0.069920, 1264, 549770476255
MSarray_3, 0.097248, 1264, 549770476255
MSarray_4, 0.117759, 1264, 549770476255
geo, 0.220319, 1280, 549770476255
mono, 0.223673, 1280, 549770476255
sliced, 0.208010, 1280, 549770476255
SQ, 0.218905, 1280, 549770476255
HAT, 0.164557, 1280, 549770476255
MSarray_2, 0.069845, 1280, 549770476255
MSarray_3, 0.097585, 1280, 549770476255
MSarray_4, 0.117235, 1280, 549770476255
geo, 0.223605, 1296, 549770476255
mono, 0.213868, 1296, 549770476255
sliced, 0.219242, 1296, 549770476255
SQ, 0.226322, 1296, 549770476255
HAT, 0.170094, 1296, 549770476255
MSarray_2, 0.069838, 1296, 549770476255
MSarray_3, 0.100215, 1296, 549770476255
MSarray_4, 0.119475, 1296, 549770476255
geo, 0.212711, 1312, 549770476255
mono, 0.227544, 1312, 549770476255
sliced, 0.224787, 1312, 549770476255
SQ, 0.226986, 1312, 549770476255
HAT, 0.162755, 1312, 549770476255
MSarray_2, 0.072561, 1312, 549770476255
MSarray_3, 0.102567, 1312, 549770476255
MSarray_4, 0.121521, 1312, 549770476255
geo, 0.226178, 1328, 549770476255
mono, 0.230332, 1328, 549770476255
sliced, 0.229282, 1328, 549770476255
SQ, 0.230555, 1328, 549770476255
HAT, 0.174128, 1328, 549770476255
MSarray_2, 0.071091, 1328, 549770476255
MSarray_3, 0.105646, 1328, 549770476255
MSarray_4, 0.123012, 1328, 549770476255
geo, 0.236274, 1344, 549770476255
mono, 0.229709, 1344, 549770476255
sliced, 0.228715, 1344, 549770476255
SQ, 0.229666, 1344, 549770476255
HAT, 0.177372, 1344, 549770476255
MSarray_2, 0.074488, 1344, 549770476255
MSarray_3, 0.103078, 1344, 549770476255
MSarray_4, 0.123380, 1344, 549770476255
geo, 0.233286, 1360, 549770476255
mono, 0.235087, 1360, 549770476255
sliced, 0.234208, 1360, 549770476255
SQ, 0.235361, 1360, 549770476255
HAT, 0.171898, 1360, 549770476255
MSarray_2, 0.072807, 1360, 549770476255
MSarray_3, 0.104530, 1360, 549770476255
MSarray_4, 0.124762, 1360, 549770476255
geo, 0.233691, 1376, 549770476255
mono, 0.238707, 1376, 549770476255
sliced, 0.236232, 1376, 549770476255
SQ, 0.235315, 1376, 549770476255
HAT, 0.177028, 1376, 549770476255
MSarray_2, 0.072920, 1376, 549770476255
MSarray_3, 0.105023, 1376, 549770476255
MSarray_4, 0.127915, 1376, 549770476255
geo, 0.241170, 1392, 549770476255
mono, 0.232830, 1392, 549770476255
sliced, 0.238686, 1392, 549770476255
SQ, 0.240749, 1392, 549770476255
HAT, 0.179890, 1392, 549770476255
MSarray_2, 0.081348, 1392, 549770476255
MSarray_3, 0.107709, 1392, 549770476255
MSarray_4, 0.127306, 1392, 549770476255
geo, 0.241259, 1408, 549770476255
mono, 0.242113, 1408, 549770476255
sliced, 0.237918, 1408, 549770476255
SQ, 0.242177, 1408, 549770476255
HAT, 0.186413, 1408, 549770476255
MSarray_2, 0.074168, 1408, 549770476255
MSarray_3, 0.107040, 1408, 549770476255
MSarray_4, 0.132086, 1408, 549770476255
geo, 0.243935, 1424, 549770476255
mono, 0.232550, 1424, 549770476255
sliced, 0.231771, 1424, 549770476255
SQ, 0.239595, 1424, 549770476255
HAT, 0.184577, 1424, 549770476255
MSarray_2, 0.086692, 1424, 549770476255
MSarray_3, 0.110850, 1424, 549770476255
MSarray_4, 0.132125, 1424, 549770476255
geo, 0.245473, 1440, 549770476255
mono, 0.247222, 1440, 549770476255
sliced, 0.243376, 1440, 549770476255
SQ, 0.244677, 1440, 549770476255
HAT, 0.181804, 1440, 549770476255
MSarray_2, 0.076336, 1440, 549770476255
MSarray_3, 0.112251, 1440, 549770476255
MSarray_4, 0.133735, 1440, 549770476255
geo, 0.251540, 1456, 549770476255
mono, 0.246921, 1456, 549770476255
sliced, 0.249589, 1456, 549770476255
SQ, 0.228884, 1456, 549770476255
HAT, 0.187198, 1456, 549770476255
MSarray_2, 0.076885, 1456, 549770476255
MSarray_3, 0.111200, 1456, 549770476255
MSarray_4, 0.132415, 1456, 549770476255
geo, 0.253682, 1472, 549770476255
mono, 0.246660, 1472, 549770476255
sliced, 0.248563, 1472, 549770476255
SQ, 0.250742, 1472, 549770476255
HAT, 0.189573, 1472, 549770476255
MSarray_2, 0.076537, 1472, 549770476255
MSarray_3, 0.112979, 1472, 549770476255
MSarray_4, 0.135190, 1472, 549770476255
geo, 0.249506, 1488, 549770476255
mono, 0.255566, 1488, 549770476255
sliced, 0.250610, 1488, 549770476255
SQ, 0.250434, 1488, 549770476255
HAT, 0.197461, 1488, 549770476255
MSarray_2, 0.077629, 1488, 549770476255
MSarray_3, 0.113126, 1488, 549770476255
MSarray_4, 0.144095, 1488, 549770476255
geo, 0.261359, 1504, 549770476255
mono, 0.256709, 1504, 549770476255
sliced, 0.251552, 1504, 549770476255
SQ, 0.255845, 1504, 549770476255
HAT, 0.191534, 1504, 549770476255
MSarray_2, 0.085271, 1504, 549770476255
MSarray_3, 0.115113, 1504, 549770476255
MSarray_4, 0.138051, 1504, 549770476255
geo, 0.261569, 1520, 549770476255
mono, 0.260901, 1520, 549770476255
sliced, 0.257944, 1520, 549770476255
SQ, 0.248470, 1520, 549770476255
HAT, 0.201818, 1520, 549770476255
MSarray_2, 0.080449, 1520, 549770476255
MSarray_3, 0.115599, 1520, 549770476255
MSarray_4, 0.141170, 1520, 549770476255
geo, 0.261245, 1536, 549770476255
mono, 0.260211, 1536, 549770476255
sliced, 0.258222, 1536, 549770476255
SQ, 0.261617, 1536, 549770476255
HAT, 0.199510, 1536, 549770476255
MSarray_2, 0.084354, 1536, 549770476255
MSarray_3, 0.117936, 1536, 549770476255
MSarray_4, 0.142086, 1536, 549770476255
geo, 0.264685, 1552, 549770476255
mono, 0.265462, 1552, 549770476255
sliced, 0.263974, 1552, 549770476255
SQ, 0.265200, 1552, 549770476255
HAT, 0.205750, 1552, 549770476255
MSarray_2, 0.081025, 1552, 549770476255
MSarray_3, 0.121272, 1552, 549770476255
MSarray_4, 0.149551, 1552, 549770476255
geo, 0.268051, 1568, 549770476255
mono, 0.266544, 1568, 549770476255
sliced, 0.264254, 1568, 549770476255
SQ, 0.264941, 1568, 549770476255
HAT, 0.203995, 1568, 549770476255
MSarray_2, 0.083619, 1568, 549770476255
MSarray_3, 0.120224, 1568, 549770476255
MSarray_4, 0.145822, 1568, 549770476255
geo, 0.271146, 1584, 549770476255
mono, 0.260797, 1584, 549770476255
sliced, 0.252375, 1584, 549770476255
SQ, 0.260354, 1584, 549770476255
HAT, 0.211571, 1584, 549770476255
MSarray_2, 0.084835, 1584, 549770476255
MSarray_3, 0.120765, 1584, 549770476255
MSarray_4, 0.151830, 1584, 549770476255
geo, 0.256040, 1600, 549770476255
mono, 0.271462, 1600, 549770476255
sliced, 0.268214, 1600, 549770476255
SQ, 0.270281, 1600, 549770476255
HAT, 0.209104, 1600, 549770476255
MSarray_2, 0.083881, 1600, 549770476255
MSarray_3, 0.124608, 1600, 549770476255
MSarray_4, 0.154943, 1600, 549770476255
geo, 0.273689, 1616, 549770476255
mono, 0.278133, 1616, 549770476255
sliced, 0.275717, 1616, 549770476255
SQ, 0.274597, 1616, 549770476255
HAT, 0.215728, 1616, 549770476255
MSarray_2, 0.086447, 1616, 549770476255
MSarray_3, 0.123571, 1616, 549770476255
MSarray_4, 0.164767, 1616, 549770476255
geo, 0.272138, 1632, 549770476255
mono, 0.276914, 1632, 549770476255
sliced, 0.276361, 1632, 549770476255
SQ, 0.273472, 1632, 549770476255
HAT, 0.208703, 1632, 549770476255
MSarray_2, 0.085258, 1632, 549770476255
MSarray_3, 0.128749, 1632, 549770476255
MSarray_4, 0.162074, 1632, 549770476255
geo, 0.278941, 1648, 549770476255
mono, 0.260050, 1648, 549770476255
sliced, 0.277746, 1648, 549770476255
SQ, 0.284114, 1648, 549770476255
HAT, 0.224953, 1648, 549770476255
MSarray_2, 0.086732, 1648, 549770476255
MSarray_3, 0.127492, 1648, 549770476255
MSarray_4, 0.171396, 1648, 549770476255
geo, 0.286626, 1664, 549770476255
mono, 0.285242, 1664, 549770476255
sliced, 0.278027, 1664, 549770476255
SQ, 0.282680, 1664, 549770476255
HAT, 0.223362, 1664, 549770476255
MSarray_2, 0.088037, 1664, 549770476255
MSarray_3, 0.133177, 1664, 549770476255
MSarray_4, 0.178125, 1664, 549770476255
geo, 0.276058, 1680, 549770476255
mono, 0.290108, 1680, 549770476255
sliced, 0.274785, 1680, 549770476255
SQ, 0.278379, 1680, 549770476255
HAT, 0.211225, 1680, 549770476255
MSarray_2, 0.088341, 1680, 549770476255
MSarray_3, 0.144461, 1680, 549770476255
MSarray_4, 0.193014, 1680, 549770476255
geo, 0.277153, 1696, 549770476255
mono, 0.276772, 1696, 549770476255
sliced, 0.254548, 1696, 549770476255
SQ, 0.280597, 1696, 549770476255
HAT, 0.212211, 1696, 549770476255
MSarray_2, 0.091394, 1696, 549770476255
MSarray_3, 0.145213, 1696, 549770476255
MSarray_4, 0.207750, 1696, 549770476255
geo, 0.290063, 1712, 549770476255
mono, 0.286394, 1712, 549770476255
sliced, 0.294005, 1712, 549770476255
SQ, 0.293814, 1712, 549770476255
HAT, 0.230629, 1712, 549770476255
MSarray_2, 0.091708, 1712, 549770476255
MSarray_3, 0.147251, 1712, 549770476255
MSarray_4, 0.216189, 1712, 549770476255
geo, 0.256121, 1728, 549770476255
mono, 0.255666, 1728, 549770476255
sliced, 0.282340, 1728, 549770476255
SQ, 0.285568, 1728, 549770476255
HAT, 0.216233, 1728, 549770476255
MSarray_2, 0.089901, 1728, 549770476255
MSarray_3, 0.150452, 1728, 549770476255
MSarray_4, 0.349883, 1728, 549770476255
geo, 0.300197, 1744, 549770476255
mono, 0.299493, 1744, 549770476255
sliced, 0.295535, 1744, 549770476255
SQ, 0.295690, 1744, 549770476255
HAT, 0.220037, 1744, 549770476255
MSarray_2, 0.091428, 1744, 549770476255
MSarray_3, 0.128015, 1744, 549770476255
MSarray_4, 0.322181, 1744, 549770476255
geo, 0.284833, 1760, 549770476255
mono, 0.296975, 1760, 549770476255
sliced, 0.293770, 1760, 549770476255
SQ, 0.294404, 1760, 549770476255
HAT, 0.230215, 1760, 549770476255
MSarray_2, 0.093326, 1760, 549770476255
MSarray_3, 0.150894, 1760, 549770476255
MSarray_4, 0.221139, 1760, 549770476255
geo, 0.304681, 1776, 549770476255
mono, 0.302186, 1776, 549770476255
sliced, 0.292999, 1776, 549770476255
SQ, 0.303928, 1776, 549770476255
HAT, 0.242089, 1776, 549770476255
MSarray_2, 0.095096, 1776, 549770476255
MSarray_3, 0.149782, 1776, 549770476255
MSarray_4, 0.226501, 1776, 549770476255
geo, 0.300085, 1792, 549770476255
mono, 0.301643, 1792, 549770476255
sliced, 0.303793, 1792, 549770476255
SQ, 0.304102, 1792, 549770476255
HAT, 0.244356, 1792, 549770476255
MSarray_2, 0.093559, 1792, 549770476255
MSarray_3, 0.157567, 1792, 549770476255
MSarray_4, 0.380416, 1792, 549770476255
geo, 0.308942, 1808, 549770476255
mono, 0.303262, 1808, 549770476255
sliced, 0.306502, 1808, 549770476255
SQ, 0.299576, 1808, 549770476255
HAT, 0.239559, 1808, 549770476255
MSarray_2, 0.096428, 1808, 549770476255
MSarray_3, 0.131570, 1808, 549770476255
MSarray_4, 0.218755, 1808, 549770476255
geo, 0.307593, 1824, 549770476255
mono, 0.306473, 1824, 549770476255
sliced, 0.307282, 1824, 549770476255
SQ, 0.313100, 1824, 549770476255
HAT, 0.235798, 1824, 549770476255
MSarray_2, 0.096587, 1824, 549770476255
MSarray_3, 0.150692, 1824, 549770476255
MSarray_4, 0.218215, 1824, 549770476255
geo, 0.298543, 1840, 549770476255
mono, 0.311883, 1840, 549770476255
sliced, 0.308743, 1840, 549770476255
SQ, 0.309249, 1840, 549770476255
HAT, 0.248915, 1840, 549770476255
MSarray_2, 0.100361, 1840, 549770476255
MSarray_3, 0.152873, 1840, 549770476255
MSarray_4, 0.224018, 1840, 549770476255
geo, 0.314658, 1856, 549770476255
mono, 0.314062, 1856, 549770476255
sliced, 0.312273, 1856, 549770476255
SQ, 0.320680, 1856, 549770476255
HAT, 0.248522, 1856, 549770476255
MSarray_2, 0.097067, 1856, 549770476255
MSarray_3, 0.153901, 1856, 549770476255
MSarray_4, 0.377544, 1856, 549770476255
geo, 0.315666, 1872, 549770476255
mono, 0.314284, 1872, 549770476255
sliced, 0.313459, 1872, 549770476255
SQ, 0.315040, 1872, 549770476255
HAT, 0.247968, 1872, 549770476255
MSarray_2, 0.099309, 1872, 549770476255
MSarray_3, 0.141025, 1872, 549770476255
MSarray_4, 0.268117, 1872, 549770476255
geo, 0.314548, 1888, 549770476255
mono, 0.321840, 1888, 549770476255
sliced, 0.303656, 1888, 549770476255
SQ, 0.318016, 1888, 549770476255
HAT, 0.247716, 1888, 549770476255
MSarray_2, 0.101844, 1888, 549770476255
MSarray_3, 0.143460, 1888, 549770476255
MSarray_4, 0.276172, 1888, 549770476255
geo, 0.318267, 1904, 549770476255
mono, 0.320563, 1904, 549770476255
sliced, 0.321404, 1904, 549770476255
SQ, 0.321312, 1904, 549770476255
HAT, 0.254404, 1904, 549770476255
MSarray_2, 0.100098, 1904, 549770476255
MSarray_3, 0.140540, 1904, 549770476255
MSarray_4, 0.275991, 1904, 549770476255
geo, 0.320782, 1920, 549770476255
mono, 0.325043, 1920, 549770476255
sliced, 0.315697, 1920, 549770476255
SQ, 0.321778, 1920, 549770476255
HAT, 0.254145, 1920, 549770476255
MSarray_2, 0.102212, 1920, 549770476255
MSarray_3, 0.145172, 1920, 549770476255
MSarray_4, 0.266123, 1920, 549770476255
geo, 0.327514, 1936, 549770476255
mono, 0.325978, 1936, 549770476255
sliced, 0.325316, 1936, 549770476255
SQ, 0.327364, 1936, 549770476255
HAT, 0.259696, 1936, 549770476255
MSarray_2, 0.100365, 1936, 549770476255
MSarray_3, 0.145069, 1936, 549770476255
MSarray_4, 0.368567, 1936, 549770476255
geo, 0.323341, 1952, 549770476255
mono, 0.331941, 1952, 549770476255
sliced, 0.326594, 1952, 549770476255
SQ, 0.315250, 1952, 549770476255
HAT, 0.254856, 1952, 549770476255
MSarray_2, 0.104274, 1952, 549770476255
MSarray_3, 0.142825, 1952, 549770476255
MSarray_4, 0.366101, 1952, 549770476255
geo, 0.330923, 1968, 549770476255
mono, 0.333232, 1968, 549770476255
sliced, 0.325590, 1968, 549770476255
SQ, 0.330918, 1968, 549770476255
HAT, 0.263438, 1968, 549770476255
MSarray_2, 0.103065, 1968, 549770476255
MSarray_3, 0.145463, 1968, 549770476255
MSarray_4, 0.272405, 1968, 549770476255
geo, 0.334261, 1984, 549770476255
mono, 0.330196, 1984, 549770476255
sliced, 0.321887, 1984, 549770476255
SQ, 0.328300, 1984, 549770476255
HAT, 0.264212, 1984, 549770476255
MSarray_2, 0.104351, 1984, 549770476255
MSarray_3, 0.148406, 1984, 549770476255
MSarray_4, 0.361232, 1984, 549770476255
geo, 0.335391, 2000, 549770476255
mono, 0.336689, 2000, 549770476255
sliced, 0.329752, 2000, 549770476255
SQ, 0.337785, 2000, 549770476255
HAT, 0.266929, 2000, 549770476255
MSarray_2, 0.106816, 2000, 549770476255
MSarray_3, 0.147278, 2000, 549770476255
MSarray_4, 0.377843, 2000, 549770476255
geo, 0.336945, 2016, 549770476255
mono, 0.332605, 2016, 549770476255
sliced, 0.333814, 2016, 549770476255
SQ, 0.335641, 2016, 549770476255
HAT, 0.264827, 2016, 549770476255
MSarray_2, 0.108034, 2016, 549770476255
MSarray_3, 0.146131, 2016, 549770476255
MSarray_4, 0.382079, 2016, 549770476255
geo, 0.341715, 2032, 549770476255
mono, 0.337735, 2032, 549770476255
sliced, 0.343548, 2032, 549770476255
SQ, 0.338743, 2032, 549770476255
HAT, 0.273103, 2032, 549770476255
MSarray_2, 0.113616, 2032, 549770476255
MSarray_3, 0.149825, 2032, 549770476255
MSarray_4, 0.393409, 2032, 549770476255
geo, 0.341937, 2048, 549770476255
mono, 0.341074, 2048, 549770476255
sliced, 0.329755, 2048, 549770476255
SQ, 0.342138, 2048, 549770476255
HAT, 0.272589, 2048, 549770476255
MSarray_2, 0.111536, 2048, 549770476255
MSarray_3, 0.150030, 2048, 549770476255
MSarray_4, 0.382977, 2048, 549770476255
geo, 0.023464, 16, 549770476255
mono, 0.023975, 16, 549770476255
sliced, 0.018059, 16, 549770476255
SQ, 0.023712, 16, 549770476255
HAT, 0.022246, 16, 549770476255
MSarray_2, 0.016247, 16, 549770476255
MSarray_3, 0.017231, 16, 549770476255
MSarray_4, 0.015446, 16, 549770476255
geo, 0.024373, 32, 549770476255
mono, 0.026224, 32, 549770476255
sliced, 0.023097, 32, 549770476255
SQ, 0.025671, 32, 549770476255
HAT, 0.021378, 32, 549770476255
MSarray_2, 0.015695, 32, 549770476255
MSarray_3, 0.015645, 32, 549770476255
MSarray_4, 0.013754, 32, 549770476255
geo, 0.029220, 48, 549770476255
mono, 0.028752, 48, 549770476255
sliced, 0.026654, 48, 549770476255
SQ, 0.029427, 48, 549770476255
HAT, 0.024875, 48, 549770476255
MSarray_2, 0.016104, 48, 549770476255
MSarray_3, 0.012350, 48, 549770476255
MSarray_4, 0.013248, 48, 549770476255
geo, 0.030222, 64, 549770476255
mono, 0.030089, 64, 549770476255
sliced, 0.029604, 64, 549770476255
SQ, 0.030368, 64, 549770476255
HAT, 0.024726, 64, 549770476255
MSarray_2, 0.013864, 64, 549770476255
MSarray_3, 0.014350, 64, 549770476255
MSarray_4, 0.011798, 64, 549770476255
geo, 0.029504, 80, 549770476255
mono, 0.033581, 80, 549770476255
sliced, 0.032106, 80, 549770476255
SQ, 0.031578, 80, 549770476255
HAT, 0.023401, 80, 549770476255
MSarray_2, 0.012930, 80, 549770476255
MSarray_3, 0.013981, 80, 549770476255
MSarray_4, 0.012998, 80, 549770476255
geo, 0.033771, 96, 549770476255
mono, 0.034500, 96, 549770476255
sliced, 0.034095, 96, 549770476255
SQ, 0.034224, 96, 549770476255
HAT, 0.022980, 96, 549770476255
MSarray_2, 0.013545, 96, 549770476255
MSarray_3, 0.014050, 96, 549770476255
MSarray_4, 0.014007, 96, 549770476255
geo, 0.037201, 112, 549770476255
mono, 0.034582, 112, 549770476255
sliced, 0.034993, 112, 549770476255
SQ, 0.039235, 112, 549770476255
HAT, 0.027241, 112, 549770476255
MSarray_2, 0.012681, 112, 549770476255
MSarray_3, 0.013926, 112, 549770476255
MSarray_4, 0.014816, 112, 549770476255
geo, 0.038075, 128, 549770476255
mono, 0.036755, 128, 549770476255
sliced, 0.034753, 128, 549770476255
SQ, 0.037164, 128, 549770476255
HAT, 0.027007, 128, 549770476255
MSarray_2, 0.012416, 128, 549770476255
MSarray_3, 0.013366, 128, 549770476255
MSarray_4, 0.014819, 128, 549770476255
geo, 0.038722, 144, 549770476255
mono, 0.033885, 144, 549770476255
sliced, 0.037947, 144, 549770476255
SQ, 0.040872, 144, 549770476255
HAT, 0.027883, 144, 549770476255
MSarray_2, 0.013505, 144, 549770476255
MSarray_3, 0.014769, 144, 549770476255
MSarray_4, 0.016717, 144, 549770476255
geo, 0.041344, 160, 549770476255
mono, 0.041567, 160, 549770476255
sliced, 0.041064, 160, 549770476255
SQ, 0.042287, 160, 549770476255
HAT, 0.029059, 160, 549770476255
MSarray_2, 0.013901, 160, 549770476255
MSarray_3, 0.014809, 160, 549770476255
MSarray_4, 0.017233, 160, 549770476255
geo, 0.042443, 176, 549770476255
mono, 0.041397, 176, 549770476255
sliced, 0.042576, 176, 549770476255
SQ, 0.044215, 176, 549770476255
HAT, 0.030629, 176, 549770476255
MSarray_2, 0.015549, 176, 549770476255
MSarray_3, 0.017538, 176, 549770476255
MSarray_4, 0.019124, 176, 549770476255
geo, 0.044400, 192, 549770476255
mono, 0.045682, 192, 549770476255
sliced, 0.042791, 192, 549770476255
SQ, 0.045545, 192, 549770476255
HAT, 0.033223, 192, 549770476255
MSarray_2, 0.016024, 192, 549770476255
MSarray_3, 0.016700, 192, 549770476255
MSarray_4, 0.020189, 192, 549770476255
geo, 0.047456, 208, 549770476255
mono, 0.047995, 208, 549770476255
sliced, 0.049423, 208, 549770476255
SQ, 0.048685, 208, 549770476255
HAT, 0.033389, 208, 549770476255
MSarray_2, 0.017258, 208, 549770476255
MSarray_3, 0.018005, 208, 549770476255
MSarray_4, 0.021484, 208, 549770476255
geo, 0.049302, 224, 549770476255
mono, 0.048634, 224, 549770476255
sliced, 0.048546, 224, 549770476255
SQ, 0.051076, 224, 549770476255
HAT, 0.035833, 224, 549770476255
MSarray_2, 0.017605, 224, 549770476255
MSarray_3, 0.018323, 224, 549770476255
MSarray_4, 0.021832, 224, 549770476255
geo, 0.054308, 240, 549770476255
mono, 0.054928, 240, 549770476255
sliced, 0.054448, 240, 549770476255
SQ, 0.054887, 240, 549770476255
HAT, 0.038129, 240, 549770476255
MSarray_2, 0.019113, 240, 549770476255
MSarray_3, 0.019787, 240, 549770476255
MSarray_4, 0.023666, 240, 549770476255
geo, 0.044604, 256, 549770476255
mono, 0.052336, 256, 549770476255
sliced, 0.043282, 256, 549770476255
SQ, 0.054304, 256, 549770476255
HAT, 0.034382, 256, 549770476255
MSarray_2, 0.019075, 256, 549770476255
MSarray_3, 0.019679, 256, 549770476255
MSarray_4, 0.023319, 256, 549770476255
geo, 0.056772, 272, 549770476255
mono, 0.056250, 272, 549770476255
sliced, 0.057694, 272, 549770476255
SQ, 0.058276, 272, 549770476255
HAT, 0.042970, 272, 549770476255
MSarray_2, 0.020989, 272, 549770476255
MSarray_3, 0.021730, 272, 549770476255
MSarray_4, 0.025369, 272, 549770476255
geo, 0.058191, 288, 549770476255
mono, 0.060876, 288, 549770476255
sliced, 0.058142, 288, 549770476255
SQ, 0.061611, 288, 549770476255
HAT, 0.043389, 288, 549770476255
MSarray_2, 0.022314, 288, 549770476255
MSarray_3, 0.022892, 288, 549770476255
MSarray_4, 0.025097, 288, 549770476255
geo, 0.061487, 304, 549770476255
mono, 0.062988, 304, 549770476255
sliced, 0.064387, 304, 549770476255
SQ, 0.066175, 304, 549770476255
HAT, 0.046713, 304, 549770476255
MSarray_2, 0.024857, 304, 549770476255
MSarray_3, 0.025486, 304, 549770476255
MSarray_4, 0.029396, 304, 549770476255
geo, 0.062450, 320, 549770476255
mono, 0.067546, 320, 549770476255
